,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
EGFR,-0.072453514119,-0.017770638335,0.0270004445214,0.0659196126841,-0.0465043230374,-0.0778302429746,0.03391903676,-0.0244787633544,0.00609234498564,0.0332295012881,0.0893466279344
MTORC1,-0.277623051382,-0.002773113538,0.33611159615,0.312962056562,-0.073662211911,-0.0696865697341,0.0400745547242,0.0829818961056,0.115631300251,0.0258560203785,-0.0771075772637
PDGFR,0.00825255167449,0.0675365740355,0.0508284325639,-0.015678968719,-0.0945483852546,0.0268527390744,-0.0229977971479,0.112132009033,-0.0345276543437,-0.0182706350772,-0.014817531351
KIT,0.0804358896468,-0.0507562800387,-0.127721130593,-0.0937305824728,-0.0362369428859,-0.000705376137608,0.0304695875605,0.0481222957222,0.0360210244253,0.00910835637386,0.00577787329683
VEGFR,0.0974694211338,-0.0352211996324,-0.0186840026363,-0.0609522684328,-0.0135216480851,0.0746992115861,-0.106957772768,0.0275163003941,0.00373065201342,-0.0654689575948,0.00776459968902
FLT3,-0.0574371643599,-0.120224929279,-0.0286825063847,0.0423146519038,0.0701950705522,0.00883616969307,-0.0120873511094,-0.0790055902845,0.0291467778204,0.00681218390724,0.0429713803101
RET,-0.0927935153885,0.0455775112085,0.0722385217765,0.127857634642,-0.0493725451344,0.00816514718932,-0.0330341046564,-0.00723053444734,0.0154930745232,0.0351151478667,-0.0427060569329
CSF1R,-0.0637642463802,0.037773498671,0.0729340125283,0.0195217941864,-0.120766467513,0.026831142865,0.00208188553365,0.138469161718,0.0556873065207,0.00372149265972,-0.00736546458257
MET,0.000292204853541,0.0682025421772,0.0649702153029,0.0969797912062,-0.0551019762727,-0.024691105998,0.00848838960082,-0.0060520521989,0.050136015836,-0.0650722312914,-0.0452700867896
Proteasome,-0.416506945653,0.145559389628,-0.00959824814858,0.308590166831,-0.413364623009,0.100765629785,0.21963027423,0.379088800874,0.215740815385,0.0342441741675,0.0626899043045
CAPN1,-0.173048031337,0.019221264277,-0.0525952940205,0.149526552941,-0.167600278759,0.0734331156634,0.0417359529998,0.0981405021151,0.130042366813,0.00430397470802,0.0766791984175
Microtubule stabiliser,-0.200699242202,0.0939811253936,0.195624920836,0.170471970128,-0.10215559352,-0.0317617892673,0.148877353768,0.282500202063,0.00534406645188,-0.0854021092657,-0.147577967359
SMO,-0.0537605137037,0.000327489504343,0.0569682569198,0.058086923607,-0.0606863593811,0.000496049800356,0.0175179796014,0.0933346874181,0.0592481561833,-0.036412441881,-0.0275269636443
BRAF,0.0457036120716,0.0752409868851,0.100385324885,0.0581026199728,-0.172432237602,-0.0560161178,0.10249091884,0.138599951094,-0.0422461242676,-0.0515456338304,0.145911277822
RAF,-0.0453671009578,-0.0328827566936,0.0364152238386,0.0437584448691,-0.124161354252,-0.0119018659551,-0.00517289108171,0.127635085361,0.0883817422686,-0.0242488315304,-0.0294324358735
AURKA,0.0577982993431,-0.0641983421185,-0.0326893332431,-0.0216775589383,0.198963741291,-0.0384899556122,-0.0804275677276,-0.137505390707,-0.133875089438,-0.0285612673724,-0.0418459105953
AURKB,-0.101160891505,-0.00871762328317,0.0499672101993,0.13939456778,-0.0687025894242,-0.0230169908537,0.0259803567089,0.100309632859,0.00398356244766,-0.0328367011536,-0.0550752325775
AURKC,-0.00385319478232,-0.0136637593108,0.00918781886192,0.00259635976163,0.068693997115,-0.0295941520793,-0.00189402757592,-0.0105018892052,-0.103191470703,-0.0337417516008,-0.0238494160687
others,-0.11284038906,0.0624825785596,0.0570307588041,0.0741449886154,-0.0910984020587,0.0242405347362,-0.0463444179429,0.0318685510325,-0.0567971341523,0.0399578922274,0.0642507076324
ABL,0.0533062153639,-0.0264711113621,0.0212838584481,-0.0220612958014,0.00939650028775,-0.00558786674846,-0.0129422501467,0.0366844806334,-0.0306402109741,-0.0101681883779,-0.0534561987613
ALK,-0.0479865755486,-0.0562476009938,0.0406844128186,0.040894409608,0.0591753690329,0.0915969969493,-0.141382216611,-0.168630149055,0.0983495650978,0.0263398946635,0.0624407748773
ROS1,-0.0356837883255,0.0160174206945,0.105742585992,0.0951735913109,-0.0384160139752,-0.00346829761277,-0.0108581010731,0.0105900631338,0.068519407614,-0.0383969537976,-0.00801481269479
SRC,-0.113180361913,0.176403875916,0.0230033649648,0.0297057986399,-0.337496615623,0.0300196430939,0.160599377005,0.385893297017,0.0469703375665,-0.0223396808195,-0.0122228031278
KIF11,-0.379656369459,0.0322850031554,0.258387960347,0.366991784728,0.0550511462623,-0.0451608942379,-0.0719370339284,-0.0906072136942,0.0100938993307,-0.082134991456,-0.125888878928
gamma-secretase,-0.294603076398,0.0465996525996,0.192798988597,0.308069557832,-0.106741255171,-0.0128028633916,0.0146152602715,0.0977990494056,0.0887079347773,-0.0512810593908,-0.0659660010505
