,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
EGFR,0.0406410241164,0.0225646642037,-0.00656058067899,-0.0176381001283,-0.00706955280568,-0.0371785299183,0.0408020143175,0.0223749538274,0.0147461765656,0.012515096183,-0.0292302039755
MTORC1,-0.00479416367535,-0.130152791407,-0.00744110902005,0.0255752007624,0.0957781958012,-0.0201808647953,0.0018938117495,-0.101714586329,-0.0896040615786,-0.0217256054295,-0.0773681747642
PDGFR,-0.0141958647709,0.0217415639103,-0.0281750612545,0.0283086512356,0.0823851104415,0.0449272407048,-0.0266699594281,-0.118647644952,0.00971483881675,0.0135465868498,0.0338914805535
KIT,0.0151557862712,-0.00716187246225,-0.0796422364282,-0.0244038908889,-0.016661018524,-0.104376390634,0.0182139329144,0.135878997353,-0.00681075125013,0.0627037679776,0.0373222007236
VEGFR,0.0698463008289,-0.0497310728845,0.0407056794374,-0.0163051127398,0.0343808679611,-0.00876372378968,-0.0241089244022,-0.102241048136,0.019642693969,-0.0449414129739,-0.072672849482
FLT3,0.0979227793207,0.0170672234331,-0.0427357920111,-0.103726107029,-0.0404092402066,-0.0412657180033,0.029655109656,-0.0101758627264,0.0196769603755,-0.0301734091049,0.0100244390014
RET,0.0262740840231,-0.00747884866325,-0.0235060325634,-0.0144390306085,-0.0750552933134,-0.0178213693744,0.0136462714689,0.0934409284663,-0.0473192868007,-0.0199950199512,0.039057427541
CSF1R,-0.115444282874,0.0520543359968,-0.0314749119534,0.054581765372,0.0636891627134,0.0153026277644,-0.0149937880705,0.0316099478834,-0.0200083086054,-0.0192137249318,0.0410656389583
MET,-0.0251625393562,0.0487652903447,-0.00371844763312,0.0192121840015,0.0158461934138,-0.0172387843764,-0.0155381616767,0.0153603263556,0.0121525688854,0.0416024731238,0.0212842323262
Proteasome,-0.0750968855834,0.00119612321403,-0.265568787176,0.119342249518,0.193896549294,0.074556898705,-0.0517915293697,-0.157715230089,0.0463499460092,0.0525348897687,-0.00432686812601
CAPN1,-0.00896771396915,0.0789781241523,0.0274769228888,-0.00913656998691,0.0395009657414,0.0650697347945,-0.030499771079,-0.0468214404182,-0.0329467234309,0.0803832556652,0.00294342821004
Microtubule stabiliser,-0.0648370944714,-0.0496844157009,-0.17001188615,0.201241337263,0.0898974200649,0.0470472073214,-0.0969530645126,-0.206004480688,0.052409729202,-0.124557240793,0.0448277111592
SMO,0.0153739097066,0.0747719962664,-0.0944557186421,-0.0465896111187,-0.000841667475906,0.0100273139471,-0.00974350879326,-0.00538533649878,-0.00564000881806,0.0100549617348,0.0677219013871
BRAF,0.0670927990708,0.0460206548359,0.102498321105,-0.0618653808606,-0.0556000592506,-0.0881867930552,-0.0240482690629,0.0631648548378,0.0126472414328,0.0571369479161,-0.10855495012
RAF,0.0112715877696,0.0674989447751,-0.0018136603884,0.0487180466292,-0.00860203994311,-0.0302029906806,-0.0751198941981,-0.0314506379392,-0.0189869884651,0.122946168052,0.0403815821244
AURKA,0.11660009243,0.0757659561761,0.213882739356,-0.0637641623462,0.106142610075,0.253377254328,-0.0160289212387,-0.225491613015,-0.073714641712,0.032638314074,-0.0909608490359
AURKB,0.075241418153,-0.0715220712914,0.0267727433643,-0.0478958951699,0.0237308361476,-0.0657699305457,-0.0398522619108,-0.160307420865,0.0784682343198,-0.0576936547721,-0.0701118798752
AURKC,0.00260199386396,0.0468043839255,-0.086999691093,-0.000893791558684,0.200902175202,0.213315686367,-0.0197469591009,-0.111201984677,-0.0722860565174,-0.00630975250775,-0.0572777378756
others,-0.0744462807954,-0.0355391703857,-0.0250684401293,0.0124003605569,0.0506838439979,0.0763932353125,-0.0248657471716,-0.0105233393163,-0.0164365379035,0.0297365085622,-0.0197403109221
ABL,0.116945177022,0.0776947155205,0.0487174126796,-0.118885703135,0.0583032008183,-0.0197216633983,-0.042725922618,-0.166752102342,0.0573076917464,-0.0072807768703,-0.0239885857045
ALK,0.000727005232895,0.0143961682417,0.028838620974,-0.105115954641,-0.09924532927,0.052454661875,0.0159254903119,0.120574563064,-0.0116087739449,-0.00951054825865,-0.0157239281515
ROS1,-0.012805599423,0.00942787920717,-0.0732058779651,0.0301386392506,0.0558557529899,-0.0260019800742,-0.0176823862677,-0.0443867733224,0.0153654969238,-0.0102912140186,0.0160653657054
SRC,-0.0670937628962,0.0159293353231,-0.0312584083864,0.0724038789804,-0.00158398834485,-0.01649765614,-0.0154645971087,0.0757374721912,-0.00828225930342,0.0347597416954,-0.00681829757067
KIF11,-0.035265195987,0.0515915559457,-0.203704056533,0.0744323618521,0.0767551447627,0.0380743725003,-0.0861430927115,-0.179751048681,0.0233908711789,0.0152193129915,0.0500595305532
