,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
EGFR,-0.0456777328166,0.00647719892577,-0.00221729185525,0.00549751863336,0.112005142338,-0.00472085869712,0.026961061688,-0.115021568239,0.0183445748747,0.0665958466554,-0.0603850065717
MTORC1,0.0460815966628,0.00488751141747,0.108266669067,-0.130364008509,0.0219605028763,-0.0660977013147,0.0766788883592,0.00730645633308,0.0949518057958,-0.192544222016,-0.0333014740766
PDGFR,-0.0625896561332,0.0486853866125,0.0834639294337,0.110547786516,0.022029622761,-0.00916468408443,0.128743598829,-0.0932943476035,0.0514531222893,0.0231724644993,0.00590930727623
KIT,0.218018850144,0.0395733658028,-0.0740904510562,-0.0821440064576,0.00175844715177,-0.078309229947,-0.0308675249922,-0.123990830996,-0.032863453054,0.0576701364141,0.0347409987894
VEGFR,0.203290857536,0.0193255954091,-0.0633213657677,-0.0754651470786,-0.167800120477,-0.0304132294296,-0.157599622197,0.0828525958678,-0.045184313343,0.0117270119675,-0.00443425036625
FLT3,0.186565832876,-0.0411055629523,-0.0564354626404,-0.21101455997,-0.456446875109,0.123391531541,-0.142536248879,0.318652742198,0.17273458229,-0.038989240702,0.0140873914551
RET,-0.0976573607551,0.0426472314151,-0.0330539844019,-0.0362747610282,0.0169892766105,0.0354628816608,-0.0189455407402,-0.0180817151217,0.0754848600327,0.0606361802903,0.0295958999085
CSF1R,0.1384127669,-0.0184563284514,-0.0683082190564,-0.18556855214,-0.258473323388,0.133212750765,-0.0972114400586,0.163800368245,0.0411427357438,-0.0192831031206,0.0271291180762
MET,0.0144823295678,0.00204075619264,0.00260314258892,0.0265286391768,-0.0121874084435,0.00894474758125,0.0931721985255,-0.0678188244727,0.0100320886392,0.0549939269259,-0.00827603914479
Proteasome,-0.0275676247069,0.0633164225665,0.156988189521,-0.00795019903968,0.244621104096,-0.0194249351122,0.022011893607,-0.157824659148,0.0290497427222,0.0246337170739,-0.0703577941452
CAPN1,-0.000131198951918,0.0453524240705,0.0121558947102,-0.0155362740724,0.11474940905,-0.00321421186172,-0.0427380039861,-0.0887025988392,-0.0178264916093,0.0378902064539,-0.00260717606726
Microtubule stabiliser,-0.0739710023677,0.0463841481543,0.0471369285211,0.0192435281721,-0.14784900893,-0.000493701081581,-0.0352230155451,0.137555511717,0.0616585818862,0.0526529707865,-0.0269572236305
SMO,-0.00107002780759,0.0111605347962,-0.016104413541,-0.0183189261553,0.104401804713,-0.0193105262307,0.0292862682379,-0.0947796875506,0.0281294051298,0.0382245007511,-0.0034007929645
BRAF,0.0746474318703,0.0767766622039,0.0122361718539,0.122447785897,0.0217738223407,-0.0439246518616,-0.0195322923723,-0.183452523787,-0.0856783151586,0.0882121873949,0.0517744056393
RAF,0.118016647429,0.0187589297542,0.0165601290506,-0.186694303285,-0.250444574449,0.194257908684,-0.132250848,0.137535615191,0.181078778619,-0.0526702318892,0.00974073007706
AURKA,-0.355466460816,-0.198434764868,0.220397389396,0.411965737908,-0.271308080448,0.0515294720361,0.241155864864,0.264179105939,-0.0149515719699,-0.067520781923,-0.0133921821416
AURKB,0.219939571083,0.100264770891,-0.0926840073266,-0.162593693983,0.0597367895476,-0.0378346462938,-0.0797147909906,-0.139341374123,0.0112932775068,0.0605953315947,-0.0476526050511
AURKC,-0.104209463468,-0.121767019303,0.164301680654,0.25638346608,-0.33784400122,0.0339372499185,0.0820771053202,0.232647758108,0.0247013276064,-0.109734566736,0.0450672095655
others,0.0225863267773,0.0599962109018,0.0639526500395,-0.0408942514852,-0.0103731642927,0.0139762375032,-0.0464104653746,-0.0622916712355,0.0685557399919,0.0061270068997,0.0569377622441
ABL,0.199465391678,0.0892828420244,0.0307029345225,0.220066487712,0.24498039524,-0.20447132457,0.138443327848,-0.354022247888,-0.157389382016,0.0449373396813,0.000332085925965
ALK,0.0148465500821,0.0464085032538,0.0178881569761,0.023573375063,2.19634650189e-05,0.0511957195624,0.0463971706476,-0.10985893025,-0.00382375075526,0.0502016483667,-0.047357309731
ROS1,-0.0497707109197,0.0617094253014,0.0277138320164,0.064157171824,0.0759746190259,-0.0514283818893,0.0752769462066,-0.0554481350465,-0.0292606690972,0.0315561852151,-0.0191426608477
SRC,-0.136974390567,0.194099805059,-0.0230484898413,0.132457371438,0.18639827992,-0.103726900384,0.198879116518,-0.239029594305,0.0271655392595,0.167493892834,0.00395577001915
KIF11,-0.0916913723394,0.0877401357592,0.0807325547652,0.0245696512337,-0.102504437327,-0.00728929739797,-0.0155269576249,0.107181444739,0.0149786831607,0.00223669427931,-0.0111990501841
gamma-secretase,0.0113044444423,0.0217722903413,0.078178212687,-0.0355989482315,0.0548193842917,-0.0241149378404,0.0513626104585,-0.0145663936019,0.00941848535146,-0.0171407687728,-0.0460767564356
