,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
EGFR,-0.0160736639606,-0.302365720699,0.145503253485,-0.160328218372,0.262000950554,-0.0855374140973,0.0440579409312,-0.0315657293166,-0.0407433947466,0.0381587999451,0.194215279956
MTORC1,0.172116920368,-0.0830067392265,0.0405878650556,-0.25812327556,-0.0399155728771,-0.0611018140494,0.0605899453415,0.135996831528,-0.0557131396465,-0.0868346828516,0.0157049936685
PDGFR,-0.157773586,-0.000170887923914,0.0146074315935,0.0639762478552,-0.00818011534552,9.00393007305e-05,-0.0264723754006,0.0252623268327,0.0209360458962,-0.00290150264995,0.00226944242403
KIT,0.0513368944183,-0.0199319319431,-0.00635289692971,-0.0410649433921,-0.00545703759893,-0.011228751192,-0.0331016705334,-0.0429775859516,0.0191973893519,0.0328383222233,-0.0354777579973
VEGFR,-0.0350870014993,-0.0183520549106,-0.0437502364439,-0.0607387488573,-0.0322139869289,0.00960252162442,-0.0513422902096,0.0426525237622,0.0292229167687,0.00591359065841,-0.0279299258666
FLT3,0.0374215339351,0.0203186328813,0.0142051968891,-0.0527175579942,-0.0847572373259,-0.0171732782533,0.0105145057205,0.0380666465651,-0.0564506355908,-0.0143577718693,-0.013045060668
RET,0.00253228683714,-0.0797238788988,0.0380311509849,-0.0351881077236,0.0595354204275,-0.00870559283012,0.00539264584192,0.00679250650516,-0.0231782201583,0.0300577740963,0.0282799695265
CSF1R,0.00242215124555,-0.00830901472561,0.0175434622683,-0.0438959906417,0.031089579928,-0.0173355468369,-0.0310666869782,-0.0310267589813,0.0292888057483,-0.0558387676064,-0.0675578071438
MET,0.0165287746075,0.0453174900678,0.00159637094016,-0.0545887448418,0.0388436979616,0.0216177487557,-0.00578347497951,-0.0786587088491,-0.00767068618218,-0.0124996908023,-0.0133611977663
Proteasome,0.0327880560243,-0.0950605028926,-0.097284463307,-0.0303401817655,-0.0224413092615,-0.0845473741302,0.118946254541,0.123256149928,0.0178345016396,0.0100954595064,0.0368175824393
CAPN1,0.041702256269,-0.00391322276189,-0.0164061868301,-0.0255863560783,0.0162069532326,-0.0340941189482,0.0118744049046,-0.0297875932351,0.000396924899617,0.00933452637131,0.00589800622841
Microtubule stabiliser,-0.0771414505428,-0.0153815648184,-0.0161404554118,0.170829223804,0.000103173936923,0.0130058786973,0.0608394277616,0.119131452749,0.0686047924561,-0.0735995857784,-0.00352916141147
SMO,0.0825918444903,0.0273637721297,-0.0158113555632,-0.108690648782,0.029527490518,-0.00871515151748,-0.052969297681,-0.0547129628585,0.028265319529,-0.0202185676096,-0.0238491653431
BRAF,0.0615070417177,0.0486197639759,-0.0205400686145,0.114877828185,0.0508994205515,-0.0101204046554,0.00504952982176,-0.0898810796313,0.0614265243206,0.011195149414,0.0182844734649
RAF,0.0443091460991,0.0428557826365,-0.0211126977282,0.00199284014516,0.0292038748115,-0.0306038655777,0.0159173814454,-0.0532484973574,-0.00507860374251,-0.00290577454269,0.00333012067477
AURKA,0.0166148065428,-0.0335374125688,0.0415482769299,0.00383293734639,0.0636256104733,-0.0300368706204,-0.00820902760778,-0.0581206810813,-0.056835147229,-0.0119763647407,-0.0322983165369
AURKB,-0.0252595954003,-0.0134047022773,-0.0254472397374,-0.0207734301339,0.0344826084588,-0.00889395726873,-0.00691079020765,0.00133835749549,0.0569636192297,-0.0442291537074,-0.046418359991
AURKC,-0.0112350896994,0.00714094395817,-0.00911694810772,-0.0119174482538,-0.00443584196037,0.000422645633733,-0.00693535402295,0.0423757791148,0.0231234694051,-0.0570684432921,-0.0332256706801
others,0.0124227607103,0.0203247167433,-0.00721666640653,-0.0253134049545,0.00746315538747,-0.00569853358208,-0.058383554198,-0.00829169835639,0.00502326812101,-0.0084892900676,-0.0880135783426
ABL,-0.0839839121545,-0.0302440240566,0.0100984984705,-0.0368774650419,0.0175949468791,-0.00581630625836,-0.0377146120731,-0.0225105796337,0.102093878415,0.0207391884041,-0.0232658483802
ALK,0.0641846260317,-0.0963506534201,0.0724833738788,-0.0322971735045,0.00331955952033,-0.0398578430904,0.0650197166315,0.0484466815121,-0.0156400843843,-0.0511809481527,-0.0296215734979
ROS1,-0.00590257719263,-0.00216406286594,-0.00560786291132,-0.011236011037,0.00821848208388,0.00627576421863,-0.0234603363312,-0.00859204037067,-0.0023596348927,-0.00071118280325,-0.0237718906572
SRC,-0.133393278036,-0.204244901457,0.113055125544,0.0378371739152,-0.0274186392652,-0.089565890467,0.0595579195657,0.150968173619,0.018903813526,0.0293407699945,0.0727309781859
KIF11,0.0458850531516,-0.0417271300874,-0.0158225123941,-0.00365055201106,-0.0183764890395,-0.00375004285643,-0.0309739140203,0.0312101424735,0.0563431335568,-0.0368196317781,-0.0567315525531
gamma-secretase,-0.140341897022,0.0142578111436,0.0184325474515,0.124447626911,-0.0249045482371,0.0155222363119,-0.0276058678778,0.0611047201736,0.0235654385381,-0.0133058008748,-0.0409986779004
Ephrins,-0.0813856453645,-0.0729154584054,0.0616145411706,0.0669244858301,-0.048334435588,-0.0513798412964,0.060270211209,0.12416419721,0.0389232875141,-0.0290979936557,0.034848343099
BCR-ABL,-0.00799339297427,-0.0113635075659,0.00235336493575,-0.0517898494568,0.0378121241791,-0.0115509846738,-0.0278217210225,-0.0190709493895,0.00123093257549,-0.0400865282552,-0.0302146437208
CDK1,-0.0860495895372,-0.0151344527747,0.0246856198283,0.0667853093921,0.00479937828682,0.0135530360746,-0.0199655521043,0.0274360735758,-0.0151690461468,0.0452236888391,0.0191041563446
