,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
EGFR,0.0759282124223,-0.0208620205128,0.0580547446291,-0.252084427012,0.0354458444393,0.0877438269949,0.0682840505823,-0.108685641087,-0.0136153238668,-0.00801889446497,-0.0607280454439
MTORC1,0.0505884053274,-0.0605398318737,-0.0778662877012,0.0733293237064,0.0949861084382,-0.135137815957,0.0225075649979,-0.0290193298398,-0.0157788136511,-0.0348886815412,-0.094151240584
PDGFR,-0.0367622165966,0.0112587359784,0.00781833069209,0.0325692141952,-0.0442161583728,0.020835927178,0.0477101822164,0.0246905556692,0.0059889989352,-0.0354193841854,0.0450049774289
KIT,0.116051370995,0.0878146763531,0.0279169432839,-0.130150615079,-0.0626557496372,-0.0499869951274,-0.0399262310441,-0.0317443638695,-0.0633076595453,0.0454228600219,0.027730898268
VEGFR,-0.0654485376811,-0.114604930571,0.00114027747903,-0.0159526423774,-0.161139776142,0.0661993761586,0.0404268570798,0.20941573667,0.0963755502178,-0.0434359660791,-0.015723313122
FLT3,-0.0510736734386,0.0355306106483,0.0157169415381,0.0568482529998,0.0333629674785,-0.0247137053092,-0.0334992427748,-0.0945265354092,0.07375823233,-0.0251249989865,0.0420334110804
RET,-0.0604738093076,-0.032629098863,0.0461373861781,0.103286394563,0.0151147749781,-0.0321205087792,0.0585133513822,-0.0279800836248,0.0915362538711,-0.0396538360168,0.0439227968108
CSF1R,-0.0335045438443,-0.0168385060853,-0.0384832810415,-0.0301410439939,0.0364001491656,0.016165625486,0.0453110360299,0.0456598830948,0.0697813816837,-0.00660016850613,-0.00249932157431
MET,-0.0547440735602,0.0209519679184,0.0016532458931,-0.0206054947273,-0.0100837712112,0.0294213003585,-0.0141041272122,0.0199362614,0.00191505961307,0.00518157814538,0.0267699240477
Proteasome,-0.00497369883002,-0.137612999792,-0.159413271204,0.0201994714994,-0.180409365387,0.0486418787958,0.0404643439022,0.302026147562,-0.16768726318,-0.267121185534,0.111638642519
CAPN1,0.00607302688979,-0.0217137311476,-0.017309269489,-0.0672104122131,-0.0243177751953,0.0384092723458,-0.0138082573641,0.0100073479574,-0.0320334451469,-0.0473896090109,0.0504168697981
