,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
EGFR,0.325922771168,0.169754277419,-0.0544459140811,-0.220958176417,0.262957437406,-0.0364804253247,0.468863306009,-0.303768161899,-0.125820535566,-0.00978293907311,0.281751187712
MTORC1,-0.0924037572922,0.367394978327,-0.132592946059,-0.0873461658713,0.0226918326555,-0.119602756832,0.0706938386965,0.0247173515004,-0.17284652479,-0.0328860274783,-0.117932798802
PDGFR,0.0215164716272,-0.0732735131152,-0.100044641638,-0.0353510349956,0.057508062209,-0.0217946042791,-0.0494304200118,-0.0128370409591,-0.0283933035351,-0.0300013894765,-0.121675791436
KIT,0.00778091229819,-0.093348907637,0.0458779747543,-0.129153573331,0.0533984538446,-0.143868610018,0.167635300114,0.119330884273,0.0264959713758,-0.11435030061,0.00630339182854
VEGFR,0.0356569368619,-0.0122313447513,0.00398750675661,-0.0408290428239,0.0803676799393,-0.00713006377926,0.0411268134261,-0.0657881294086,-0.0334093166979,-0.0504751851369,-0.117239519312
FLT3,0.0126606889227,-0.145693205999,0.114168535687,0.0124304958965,0.0535948706842,-0.0141095579247,0.0302694003138,0.0446532194229,0.14129514346,-0.140419917929,0.0549873283059
RET,0.0510255139689,-0.0272064603707,0.113077205308,-0.0645473084621,0.0115114311796,-0.0134445866265,0.13187341539,0.0133973582237,0.0242955733853,-0.0423020052396,0.0268604472586
CSF1R,0.118812432256,-0.111458790427,0.0329910786163,0.128675986987,-0.0527334271001,-0.0549918265561,-0.0191909786392,0.00314297919575,0.0693478633281,-0.143487260067,-0.0368232941674
MET,0.0159898062633,0.0137588151728,0.0902577514921,0.0228600255385,0.0138586544323,-0.000558391148305,0.0736259687878,-0.0345006899544,0.0195419128074,-0.0319767782984,-0.00588368786354
Proteasome,0.00782115632814,-0.010539219872,0.00837789830688,-0.0122462043413,0.00275227009123,-0.000199031295836,0.00820136767657,0.000840669494913,0.00590214897441,-0.00446537292748,0.00491240091161
CAPN1,-0.00277897612493,0.00550086788546,-0.00172079202586,-0.00140238855823,-0.00584210115191,0.00423131428603,-0.000519494752378,-0.000389747418397,-0.000888330079781,0.00626984598811,0.000238559489345
Microtubule stabiliser,-0.0959073074885,0.1459022067,-0.342673360822,0.178385893639,0.0216712408484,0.20004705084,-0.473390962173,-0.110266826928,-0.0511152272167,0.187233894411,-0.10132224514
SMO,0.0238410848144,-0.245175091103,0.141965743144,-0.162582286426,0.0822017836169,-0.0350707448333,0.121264157952,0.0521322133207,0.0903369438757,-0.0940915522107,0.0624963772555
BRAF,0.00777067007736,-0.318931134527,-0.108149800357,0.122151594387,0.0896476615802,-0.136941815515,-0.142381022684,0.16981555743,0.227693216763,-0.233607241054,-0.221048210717
RAF,0.00235518100766,0.0144291568234,0.00670252773322,-0.0103268934352,0.00712988076695,0.00117388147708,0.0104606526172,-0.00746989916243,-0.00368561993475,-0.0029497918038,-0.000343647767255
AURKA,-0.33815043077,0.258158165047,-0.0726726352053,0.104278640006,-0.161958221316,0.183532315322,-0.104055423919,-0.13104742678,-0.236070070535,0.317296042684,-0.0577099723569
AURKB,0.000437690114348,-0.0216263631718,0.133509386151,-0.0483108936496,-0.00541826104591,0.0100486688433,-0.0234397607177,0.0332347069266,0.0138610431416,-0.101619326197,-0.0301907107239
AURKC,-0.185679212293,-0.00420598817367,-0.053011373933,-0.0209327024706,0.0228015514577,0.0584037999544,-0.0524687327316,-0.0905851473167,-0.0242670158962,0.131122634478,-0.0311528686651
others,-0.0455761574734,0.0893354596017,-0.00462517218634,-0.00804494502788,-0.0189498119316,-0.0637378895849,0.0784398189441,-0.0126975265529,-0.0653194957622,0.0506800303795,0.0501131745463
ABL,0.060383429845,-0.223428876036,0.0919132420237,-0.0788593486451,0.15878913511,-0.0445982128101,0.0567785264471,-0.0421868127986,0.0855085207577,-0.180632926361,0.0225265379892
ALK,0.0210606826361,-0.253077872291,0.109764199122,-0.0599256646092,-0.0160929860236,-0.0746463555172,0.0720908347811,0.114632432825,0.101142357757,-0.0681484373266,0.0458143896168
ROS1,-0.00279444328948,-0.003961718432,-0.00546476031051,-0.00309809117483,0.00432275452556,0.00242070643925,-0.00626721859539,-0.00573995195711,0.00363367305804,0.00380760613271,-0.00336761675169
SRC,0.0682324337051,0.178469980918,0.00206474298452,-0.0498189940156,0.155165725889,0.0850967081552,0.0557216163261,-0.194321215544,-0.0755603534348,-0.0480921603659,0.0276557118127
KIF11,0.00096576420544,0.00139970347567,0.00633928965398,-0.0055780705506,0.0051737892467,0.00415213133943,0.0059289758057,-0.00235749513982,-0.00162812239671,0.00197948862326,0.00331781687513
gamma-secretase,0.000110974725845,-0.00206562804473,0.00276881036515,-0.000268929726394,0.00612093880254,0.00307739337424,0.00438352808955,-0.00123778511681,-0.00114405440352,7.024805565e-07,0.00881813393471
Ephrins,0.0105926096857,-0.013819649081,0.00603652022261,-0.00630929923397,0.00699173618,-0.00520976498187,0.00586963118281,-0.00312855725455,0.00783681076074,-0.0101920081898,0.000552411077793
BCR-ABL,0.00326022440037,-0.0118286933443,-0.00198160873188,0.00795154313604,-0.00308630808287,-0.00516651687293,-0.00785696779053,0.00305402300428,0.00904306124324,-0.00390554074635,-0.00277906020776
CDK1,0.0227087708159,0.331041786305,-0.148033369135,-0.124508504321,0.0491483473681,0.0712623772803,0.136867014808,-0.186584813047,-0.259587342526,0.123196436532,0.00794997426383
CDK2,-0.081119429469,0.524631336906,-0.194639334422,-0.0784687086903,-0.0762801733557,0.120876013975,0.127464981547,-0.148872126718,-0.367603812018,0.321870460517,0.0968061901596
CDK5,-0.0279277628456,-0.188298416721,0.0148418118744,-0.0610918978132,-0.0289601198611,-0.0485422311782,-0.0567973888054,0.10631626527,0.0589941296863,0.000439293508929,0.0899913269484
CDK7,0.0844391734252,0.693936501718,-0.0548328647279,0.0286524415291,0.0178772890061,0.411178685756,-0.103188568048,-0.255478582665,-0.331483619147,0.158056363277,0.0288363776661
CDK9,-0.00721064735486,-0.0356142705796,0.209301652238,0.305788010781,-0.127393991586,0.303557885281,-0.244035487445,-0.191321981929,-0.00988060665078,0.0262832853193,-0.17590768791
PKC,0.0347027015747,-0.140838504758,-0.0828416170186,0.0258868933276,0.0312480799863,-0.185182413666,0.0871327238847,0.115042087717,0.145557480741,-0.0901159941167,0.0534302528873
