,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
EGFR,-0.120480365003,-0.0835229609022,-0.296983963171,0.0194135100653,-0.00646041456051,0.0748051488021,-0.158980022582,0.20209686433,-0.0306088437388,-0.0649671401232,0.169795139885
MTORC1,-0.129006263342,0.0136745869387,-0.0217546473625,0.0234895090991,-0.0746383444867,0.0919080872859,-0.0518907880779,0.0816297235428,-0.0161193132147,-0.0194971103193,-0.0493228805246
PDGFR,0.0213174566256,0.047217539486,-0.0697205359834,0.0364885998747,-0.0057691423735,0.0454359331557,0.0229474204252,0.03836280676,0.0969063213747,-0.100290829269,0.0120810211364
KIT,0.00378669327967,0.00860389444754,0.0966110846778,-0.0262629147462,-0.01203380785,-0.0501168573556,0.0331730195946,-0.0495402341039,0.00816662033287,-0.0177754045009,-0.0941357079789
VEGFR,-0.0229846313381,0.0465756807357,-0.0131391442041,0.0476654743084,0.0890651486379,-0.0217922636313,-0.133401791005,0.0414429655143,-0.0538232524144,-0.00526824183732,-0.0752482811862
FLT3,-0.0582674146302,-0.084112149416,0.0133518898292,-0.0746844071611,-0.0689554787872,-0.00113241530026,-0.0997136639908,0.0503608674084,-0.00552409344816,0.0271459091285,-0.0683256714942
RET,-0.10010567502,-0.02529516926,0.0103654101094,0.136730778101,-0.00934079248851,0.0690420788893,-0.0321303451583,0.113660499599,0.064100195944,-0.0717665344688,0.063871416473
CSF1R,0.035207007227,0.0267836228557,0.0595045446055,0.0654068853497,0.0445667328909,-0.017827504934,-0.0259557235742,0.00649684797352,-0.0538989319472,0.0103889570188,0.0137807065261
MET,0.0741983165996,-0.0418438567706,-0.0449605401747,-0.089553990874,0.0728154871882,-0.0978216356347,0.0657856113876,-0.0415126946447,-0.0549523761522,-0.0111425531378,0.0463510187756
Proteasome,-0.0924915265735,0.00331669733827,-0.113012833595,-0.0354138424596,0.0162581570382,0.0845659773471,-0.185169436993,0.0144502392308,-0.00224224273653,0.0193675731908,-0.108451285198
CAPN1,0.061052129801,-0.0655042290627,-0.0149589961817,-0.0611766600385,0.0593821445794,-0.0966801657176,-0.10331234255,-0.0423829181641,0.0169509678429,-0.0444949182541,-0.101389150681
Microtubule stabiliser,0.00215972095576,-0.154421556273,-0.0985368249888,0.0959870949113,-0.0866882453298,-0.0151100785777,-0.0227823529868,0.00848013240191,0.170567450313,-0.11157078446,-0.133645942206
SMO,0.0250695836874,-0.000897040407642,-0.0491389263722,-0.0798503158428,0.0721904838216,-0.0645460350247,-0.0950899075145,-0.029355673116,-0.0799123544143,0.0112639915811,-0.021101265697
BRAF,-0.0232376111479,-0.05111853812,0.0268088048621,-0.0850516204808,-0.0104029131987,-0.0408126954351,-0.0956350934861,0.0955633885856,-0.0210235462215,-0.0766836215386,-0.0184209768056
RAF,-0.0626430170387,-0.0699769207405,-0.0915489067786,-0.0519638867851,0.121186558993,-0.146995152009,-0.212131117937,-0.0208082248784,-0.0543008101551,0.0121604555768,-0.131691161108
AURKA,0.0821609941258,-0.0175728532223,-0.020658658862,0.0110834191029,-0.0588502909233,-0.0116822851239,0.140086510572,-0.0173011528023,0.102587568726,-0.00356792253977,0.0922945972003
AURKB,0.0806456507882,0.0174541938112,-0.0348947442765,0.0720583816627,0.0313580985275,0.0108686997974,0.038841029626,0.0749593910105,0.0917389042333,-0.141064976457,0.0255666050982
AURKC,-0.0261035748027,-0.0751239574777,-0.0173205082154,-0.0444644770334,-0.00107880767544,-0.0546851988277,-0.0517321760664,-0.0259332362227,-0.0707039049349,0.0450192623349,-0.0699147680546
others,0.041794909592,-0.118646185676,-0.00457416470427,0.00395166787592,0.0436513866652,-0.0983158445484,-0.0893348449815,-0.0228748067908,0.0539459067837,-0.077092188391,-0.0499166492623
ABL,0.00982527455784,-0.0717316809092,-0.132884534959,-0.026062397353,0.0626690072058,-0.0224736108024,-0.179176371912,0.0989216087001,0.00722278851347,-0.111600185611,1.83132612025e-06
ALK,-0.0107180116328,0.0807602743997,0.0316376950611,0.0112372442839,-0.0331238576968,0.0748841040651,0.0331100569463,-0.0467630612257,0.0604280070435,-0.000568243599658,-0.0197985423061
ROS1,-2.27191993031e-05,0.00735044373091,-0.00102579276877,0.0279363742999,-0.0440033597598,0.0296400534898,0.102507898639,0.000183328163752,0.0481434389512,-0.00498408414017,0.0726306491212
SRC,-0.0766552654461,0.207647361707,0.0163857719242,0.253824519533,-0.172530417103,0.270785947056,0.127771130716,0.121491649026,0.0584143110695,0.04046020742,0.232303721638
KIF11,-0.0409002432339,-0.0793929164273,-0.0552269434514,0.101965120418,-0.0556216529688,0.00298099424575,-0.00688247526259,0.0931587500127,0.0904825808695,-0.0390082833908,0.0361317976692
gamma-secretase,0.0139994820508,-0.0427898683681,-0.0112011692575,0.0161266273185,0.0491119279912,-0.0295766049751,-0.117213392874,0.0368474396746,-0.00216090907185,-0.0705776177949,-0.0732600636896
Ephrins,-0.0651497791978,-0.000978289704259,-0.0253425908703,0.0987005058907,-0.0397357740661,0.0944058755876,0.00217014116194,0.0539317868339,0.0374917494841,-0.00278894495987,0.0489007224058
BCR-ABL,0.0028254108883,0.0254454261663,0.010800250334,-0.0227976151319,0.00829056052124,-0.00154814212061,0.0980215625202,-0.0535488678563,-0.0260011043103,0.044080229332,0.0905948320386
CDK1,-0.0907666523096,-0.00378292711691,-0.00994286185679,0.12978391351,-0.083475129755,0.0641893079992,0.116709375068,0.107014627573,0.0891519965451,-0.0474708042645,0.0862323545108
CDK2,-0.0642257862036,-0.169099844086,-0.256878898223,0.133204197562,-0.0671465903165,-0.11533920742,-0.0781252588825,0.119586698459,0.21184029031,-0.136757927275,0.0570447361428
CDK5,0.00602812117808,0.0107763861794,-0.0145436902839,0.110428940908,-0.10906340152,0.0726576491654,0.112105963072,0.04469041112,0.0887753329289,-0.0187592099302,0.119297319331
CDK7,0.0563505220149,0.0591688673843,0.0568021589469,-0.0487219280865,-0.0438561980542,0.068205726781,-0.0139208510202,0.00694203962902,-0.111166139314,0.130977451234,-0.0512023504836
CDK9,0.0210201108821,0.145500251321,0.243365836845,-0.100380929352,0.0569845682533,0.0736135161024,0.0077559890151,-0.146633077773,-0.176333681005,0.238604177422,-0.113288954931
PKC,0.00629655947167,0.0862963473056,-0.0270515439343,0.0668301193129,-0.0857664111121,0.0733502381588,0.146453097564,-0.00131212147963,0.00591652423667,0.0436366563875,0.0876085425891
CDK4,-0.0581663452302,-0.0872507763895,-0.0474988494632,0.0727441407591,-0.107452841113,0.0762660943442,0.14146371592,0.0833709258835,0.0735559579063,0.0174983702024,0.141632811825
LCK,-0.0651888449961,0.195714150881,0.0369342849327,0.1067050188,-0.156922479919,0.190759016384,0.121964438981,0.0334711483731,0.0357690952951,0.0600535899821,0.0629223677177
FYN,-0.110316531648,-0.126953703214,-0.0667866346308,0.194918181308,0.0508668919192,-0.00439657946089,-0.244512285203,0.201753204228,-0.0460289427432,-0.0691974677844,0.0667655392188
BMX,-0.0360806756231,-0.0243131220905,-0.0731010191839,0.107090933858,0.0663245323383,0.0123736220568,0.0360245975558,-0.0262209493943,0.0336722523458,0.0607114572891,0.0557565102649
PLK1,-0.0648920453752,-0.0852033245886,-0.0959311962087,0.0962928087505,-0.0660252333644,0.0888934199875,-0.0652687292428,0.129608229016,0.101856423099,-0.0661940339335,0.0128754266086
PLK2,-0.0195401952293,-0.0447767077569,-0.044166633314,-0.0193866169688,0.0329355895672,-0.0183068812268,-0.0906128481939,0.0167934799595,-0.0149568547832,-0.0144869566542,-0.0487342697987
PLK3,0.120724306862,0.00407829789863,0.122601914906,-0.0402675871926,0.0148082029319,-0.0522324544514,0.0505008070892,-0.128480837576,-0.0726635696229,0.0671965459104,-0.0702474564337
IGF1R,0.064651662053,-0.00873153317059,0.0726783825015,0.0431179445662,-0.0959768022347,-0.0928612497553,0.177564965504,0.0190053547315,-0.0747340896979,0.00998235542406,0.117153023034
IR,0.0610302276055,0.0211477584424,0.00460895140427,0.024383699035,-0.0538510999985,-0.0373659928049,0.0270541684577,0.0518012658416,0.00200482130085,-0.0738433156637,0.0267795081029
ITK,-0.0629769827612,0.0129161715405,0.0259524476713,0.0494989696646,-0.00999655844702,0.0439862431421,-0.0019360549618,0.0147376955173,-0.0430344356071,0.0624100214684,0.079813124986
RSK2,-0.0333923708353,-0.0281605261805,0.0140435078001,-0.117454656031,0.128035154373,-0.0446649525494,-0.148776679014,-0.0737633377825,-0.131000390723,0.0369640360765,-0.127278249946
Dihydrofolate reductase (DHFR),-0.0172043633819,0.0155318315602,-0.0389679096918,-0.0587711364236,0.00499319634449,0.00631353899071,-0.0707799259562,-0.0561180131892,0.0365710165273,0.00638176970139,-0.0782275918137
MTOR,-0.0286470695596,0.0370810170426,-0.165644197366,0.18682668427,-0.135827246499,0.108441830261,-0.158654603273,0.261669203535,0.127605353454,-0.0842974179632,0.0200332164082
AKT1,-0.00607470736792,0.0208495203721,0.0160990426268,0.0786350934053,-0.0664196141906,0.0480310832072,0.0450294855454,0.0243856685931,0.0885987647633,-0.0254809114762,0.0605067436384
AKT2,0.0179590852466,0.0298418954285,0.0132304223793,0.0689086480273,-0.0615098162278,0.0426657613421,0.059647022787,0.00471064884776,0.0829659777716,-0.0248612224355,0.0687184456743
AKT3,0.0202599456849,-0.0770496840695,-0.0389583918016,-0.0290275334844,-0.0065384502052,-0.05190603009,-0.0258548223917,-0.0432734743775,0.0601519800084,0.00486141108124,-0.0811025017967
HDAC1,0.047335783377,0.154919924377,-0.0354979970372,-0.229681849714,0.145835375837,-0.101395951075,-0.224427255832,-0.0370506347862,-0.245187557218,0.0535737377617,-0.221289041599
HDAC3,-0.0866936508959,-0.187764831285,-0.12011820557,0.12621187345,0.0204964332291,-0.0266309773372,-0.143998878559,0.127979111704,0.0910458011059,-0.117091156076,0.0901555248084
IKK,0.0360584243131,-0.00414170163016,0.034722047917,0.0097710994776,-0.0102145140334,-0.018752433735,0.0783864111999,-0.0174494624502,0.0234249645599,-0.0384089383051,0.00846482315631
PI3Kbeta,0.0219560436979,0.326027821851,-0.163709184291,0.0545829381007,-0.190736054409,0.325418696442,0.347812533486,0.0011387169074,0.145840734522,0.127743824378,0.376735344171
ERK5,-0.00416173504422,0.0342149099171,0.053420604783,0.0240453637832,-0.060835020801,0.100110652143,0.125009101963,-0.00612639819996,-0.0292823252627,0.0473394158023,0.173947110372
BET,-0.0275198489524,-0.00492377367274,-0.0261907575403,0.0676960759195,-0.0494635965155,0.0577209002466,0.0860189801349,0.0278457908268,0.0337301146391,0.0081955605473,0.17080978795
EIF2A,0.00979950258997,0.0079392136248,0.0430668523096,-0.0513222509392,0.0466876065963,-0.0317827136666,0.0091278763791,-0.0720045399696,-0.0566014476459,0.0497790970429,0.0191803524497
ERBB2,-0.0789604939677,-0.183734583043,-0.0309352723944,-0.135547751785,0.065222087454,-0.100178506062,-0.206363348228,-0.000315574729747,-0.098255773741,0.0158829388902,-0.118924127599
ROCK1,-0.0171895938352,0.0669959064745,-0.0596050240349,0.0538807139655,0.0532585119179,0.0391305374436,0.0390441613121,-0.0239589401185,-0.0963808437856,0.0807585366815,0.0504515191142
ROCK2,0.0199139061991,0.0577460795275,-0.0186306709378,0.0741662798834,0.0162946530839,0.0630898524991,0.0873971292433,-0.0691986820706,-0.0320087576769,0.10723742012,0.0677505353916
Anthracycline,-0.00296372231372,-0.129199754073,-0.169708289383,0.0350721081741,0.0272527179477,-0.0731582644103,-0.261036999645,0.120174196046,0.0230154605896,-0.132785063096,-0.120843422288
TOP2,0.0225490750055,-0.19173909268,-0.151555402305,-0.0962167802865,0.0340120294624,-0.158936574066,-0.160246460462,-0.0343980222659,0.105740103978,-0.0945214039842,-0.245831980961
Pyrimidine antimetabolite,-0.307157838316,-0.150842488847,-0.23638822834,-0.00714243702304,0.336271365193,-0.0148267796115,-0.662945285669,0.0777979342481,-0.151550667092,-0.0565391552554,-0.206324940228
DNA crosslinker,-0.117539039328,-0.0416637080284,-0.287552065949,0.184566563793,-0.060077251378,0.118234396102,-0.287084680593,0.365578517017,0.0986950174729,-0.209373587543,0.155196106867
Microtubule destabiliser,0.19564357875,-0.0766460063666,-0.182658894849,-0.00171751416161,-0.140793570695,-0.0137405894554,0.016954564105,-0.0445817343596,0.234843249316,-0.152263164981,-0.102095012529
SHP-1 (PTPN6),0.0054234637861,-0.021225388613,-0.0141915536588,0.0473206704632,0.0480859716561,-0.0882738725073,-0.0118080925736,-0.0107122350927,0.0182624012494,0.0316683537307,-0.0151534920538
SHP-2 (PTPN11),0.00871856242599,-0.0197806742472,-0.0101903867438,0.0436963037815,0.0517276734709,-0.0907447247153,-0.00895488100124,-0.0172867216164,0.017228055401,0.0303023076489,-0.0214603866575
AR,-0.00869316914308,-0.0679861391577,0.0682079435994,-0.0318384790589,0.0313201966614,-0.0569381857757,0.0138441930648,-0.0323733287769,0.00695831195088,-0.0290522325164,-0.0606652535703
ARFGAP1,-0.00685427136524,-0.13051202618,-0.120805842237,-0.0897441131052,0.119938487505,-0.115817818777,-0.27413530549,-0.0253563107019,0.000965594280907,-0.0839785287448,-0.217847067497
ATM,-0.0342169154212,0.0272448040249,0.0315151666268,0.0985603601906,-0.0633760359826,0.0729345182377,0.125454225908,0.0242900710375,0.0893602049433,-0.0153695964423,0.132153933225
PPK,0.0618206563018,-0.00369884892438,0.000271794829245,-0.034339127504,-0.0328678882734,-0.00778469912763,0.0702098283813,0.013770475095,0.0205238073709,-0.0459970286398,0.0259179457794
FLT1,0.0559002571396,0.0405040879859,0.0513554890446,0.0151750683313,-0.0287651391042,0.0327187279756,0.139255649535,-0.00485034224206,-0.0310454631986,0.0344872000929,0.0932371264911
c-FGR,0.06077783871,-0.00599647208039,-0.0066953483412,-0.0339769837711,-0.0271527748941,-0.00531630079466,0.0649383983431,0.0116478775096,0.0237004546008,-0.0500366507842,0.0276460056943
GSK3A,-0.0853682938485,0.100603660533,0.000319423685579,0.105696454559,0.0660030329018,0.0863435923172,0.0640401492972,-0.000923814007377,0.0370557135863,0.0327604113818,0.122561137694
GSK3B,-0.074797634989,0.105688700738,0.00911162927453,0.0967633679345,0.0660491941413,0.0812937505192,0.053782281509,0.00185303062303,0.02157878332,0.0332155798451,0.104216963965
PDGFRA,-0.0744727094615,0.00131660122766,0.0673129763545,-0.164062288607,-0.0447323549104,-0.0515809523292,-0.138176789824,0.00916878188417,-0.1143531116,-0.0128123336543,-0.110781341202
VEGFR2,0.0504852707801,0.0131072740092,-0.0523769766428,-0.0381707743608,0.00343652624101,-0.0244355334558,0.0275183972338,-0.0325391158943,0.0148712541817,-0.0158348577818,0.0034164723357
FGFR1,0.129452766011,0.0440488573269,0.0140967551465,-0.0942516811916,0.0445884881534,-0.0971568749903,0.0305754394113,-0.0784292707567,-0.0435950075545,-0.0184091372447,-0.0845659410556
TIE2,0.0473415075301,0.0497374262853,-0.00641807774047,-0.0370333474489,-0.0229679104737,-0.00260708086031,0.0770209121073,-0.0403164981421,-0.0415904150225,0.0661994572559,0.0460801511447
JNK2,-0.0489421702285,0.0378075441354,0.022639242776,0.028178621406,-0.00011205999574,0.0235007381595,-0.0230284902211,0.0472298715495,-0.0306030972826,-0.0525193327663,0.0713456234548
JNK3,0.00602124107888,0.0754789453617,-0.0336628813603,0.0179010476601,-0.0682322552502,0.0941946066919,0.107708147321,-0.0130301068678,0.0758172553333,0.0292378768598,0.0647682300941
FAK,-0.0206232213211,0.0272685346408,-0.0153979664305,-0.0699079931377,-0.0366882793608,0.0106017792128,0.0209521756233,-0.00816875448786,-0.046417843193,0.037926124359,-0.0078960110318
FAK2,-0.0119592016951,0.0318570280435,-0.0185575094365,-0.0832704388398,-0.0303735775662,0.00564490096566,0.0137185982418,-0.0143127648551,-0.0546288215238,0.0375807113341,-0.0208130844101
BRD2,0.00548580875246,-0.00916745303046,0.00474512518461,-0.0545472530147,-0.00858511054495,-0.0377564798788,0.0746591035942,-0.0868784118245,0.0120911435049,0.0435187999205,-0.0189725046662
BRD3,0.00784723331727,0.00164717175664,0.0139014344926,-0.0575729322172,-0.0113889041068,-0.0387547319961,0.0813413531503,-0.0902872792411,0.00788339052315,0.0551059855935,-0.0211449013087
BRD4,-0.117421593037,-0.14957954192,-0.0614010673975,0.0883437848739,0.104488605872,-0.14507555878,-0.0928922753561,0.0440489757907,-0.0623202850282,0.0721000723276,0.0822116795665
BRDT,-0.18467605458,-0.00147420141626,-0.0806023994453,0.127266135224,-0.0242697968644,0.169392644251,0.125828376018,0.00277387923425,0.135529969611,0.0543088473823,0.10691453954
HDAC2,-0.0891946064358,-0.0552699418777,-0.131699272236,0.149439980627,-0.061136015541,0.0640004624541,0.195458002227,0.0243069407663,0.208644668307,-0.0982789819958,0.182172993053
HIF-PH,-0.0900500840386,-0.0645082424399,0.000795015328143,0.0384139434782,0.0430542922564,-0.0260469944773,0.0123187625201,0.0769673041644,0.0394706770477,0.00526612475965,0.0143792947359
Farnesyl-transferase (FNTA),-0.0861086614376,-0.0252371758376,0.096512486767,-0.00570389048939,0.155506457745,-0.128071650639,-0.0584220564903,-0.196343532237,-0.126710016923,0.134211399536,-0.0556836568567
PDK1 (PDPK1),0.00295453203493,-0.0301404001326,0.100891292418,0.0174089588968,0.0109135288574,0.0230900232782,0.0271104262867,-0.0666555442975,-0.0195006898339,0.0437309213523,-0.0617594993691
not defined,0.0357499966655,-0.0600942432759,-0.0380585191458,-0.0938346850248,-0.00393856366826,-0.0507566654836,0.10697724226,-0.0801294334255,0.0532646380239,-0.00973048206648,-0.00556534754957
XIAP,0.0194746323267,0.00413946828638,-0.00386302953693,-0.0165010261341,0.0655850167675,-0.0179397684661,-0.0566853676365,-0.0139302844572,-0.0255396597937,-0.034051178193,-0.0342146290872
PPARgamma,0.00474946511887,-0.00620925579793,0.0790712687542,-0.0525619530451,0.125554432821,-0.111364606129,-0.174035028001,-0.0644370231705,-0.174093506497,0.0443986151696,-0.145712564068
PPARdelta,0.00546426788375,-0.0123547784666,0.0718016464328,-0.0504424992625,0.122331330934,-0.113423488189,-0.174767817939,-0.0572328986165,-0.169609356177,0.0396694824305,-0.143675137754
Procaspase-3,0.0198583318009,0.00305797333048,-0.0423875247466,0.0291212754626,0.00471467356904,-0.0273737820675,0.00124276872259,0.0135052857992,-0.0355823679033,0.00325961100835,0.103222297898
Procaspase-7,0.0245987379901,-0.00358359674658,-0.0409045467819,0.0205429058365,-0.00166930091382,-0.0328625355062,-0.0029796635825,0.018228568377,-0.037685453094,0.00327700393685,0.0969526976238
PAK1,0.0357749660734,0.0354273683739,0.0544413268179,-0.20935527508,0.246596701226,-0.268589984609,-0.146513105245,-0.265963689748,-0.256216114912,0.130523935227,-0.278122292508
SGK2,-0.0118524406686,-0.0653129428487,-0.0586972180086,-0.060632280185,0.105681273595,-0.0533040151908,-0.174487883764,-0.0154856632964,0.0217281749492,-0.066144315819,-0.138191090716
SGK3,-0.0108712918333,-0.0712350376583,-0.0681220215863,-0.0626305107755,0.107716419895,-0.0623065142783,-0.185097537655,-0.0107248410798,0.0222249199185,-0.0728827987002,-0.150028272962
SYK,-0.100837777079,-0.0625098539848,-0.165855848408,0.038939624203,-0.0422734283595,0.0311002108668,-0.147593475974,0.218237946337,-0.0116204560349,-0.0972711248887,0.0795866436424
Antimetabolite (DNA & RNA),0.130346999618,-0.0508903997249,-0.0640163305466,-0.128283647327,-0.0175856434795,-0.219990122891,0.0223928335225,-0.0754425759787,-0.0443283804382,-0.0480280286532,-0.0606136660445
SERCA,-0.162259375248,-0.115544840278,-0.202199312775,-0.00613633493511,0.174614083902,-0.138994361627,-0.403642706293,-0.020214009933,0.0091778794721,-0.0727328147801,-0.321690100387
BCL2,-0.0970365307666,0.0557140763725,0.0777250126577,0.101462460786,0.0273116432879,0.0663624871357,-0.0454636284492,0.0492033840114,0.00807346766662,-0.012848690264,0.0603184892188
BCL-XL,-0.0904099787055,0.0760254402615,0.0821323321865,0.0977421206993,0.0202426700514,0.0807461413196,-0.0342689430839,0.044685787214,-0.00305147948999,0.000133528097773,0.0752313689987
BCL-W,-0.0652892648926,0.111472508089,0.0806038257769,-0.0153081705304,0.127227077893,-0.0120951451185,-0.160926792471,-0.110032138906,-0.148924616537,0.112795099475,-0.115693774702
MCL1,-0.062722510248,-0.15750877506,-0.0658641688051,0.00345337572268,0.128477202369,-0.22601409323,-0.247139171153,-0.00859970663112,-0.0908925295272,-0.00459459965086,-0.140052347006
Retinioic X receptor (RXR) agonist,-0.0254382999853,0.0967642831038,0.0736087984843,-0.0227083746003,0.0464576946171,-0.0120342542817,0.00383618716591,-0.0589277689018,-0.0246312987759,0.0118004367616,-0.0891002653907
dsDNA break induction,-0.138226157212,-0.357839736904,-0.383389976439,0.486423528943,-0.0308888709633,-0.186290942802,-0.128126254375,0.315426355598,0.13343707594,-0.138549644063,0.44207382706
BTK,-0.0952743919131,0.0160472777247,-0.0609951765099,0.0733867254733,-0.0822233669254,0.0697001584602,0.140354492245,-0.0216420550862,0.114988238484,0.0785071352513,0.00876562876612
HSP90,0.187990627211,-0.0689439891671,-0.0337594695147,0.0342469336347,-0.0387556067414,-0.0231854273018,-0.0366791772733,0.121895888007,0.0488193158832,-0.129822815655,-0.144241843984
Biguanide agent,0.220245379496,-0.156510924451,-0.102634789317,-0.193668126583,0.101475214742,-0.395005315541,-0.059506142912,-0.0755311936977,-0.0635677877301,-0.120006671297,-0.19061524638
PDGFRB,0.101091716685,0.114156202963,0.0814380327832,0.0419189815707,-0.0229053147772,0.0290255541315,0.129398287323,-0.0307824244883,-0.0244661530189,-0.0151007264036,0.0299150017277
IKK1,0.0339689089369,-0.0571459311015,-0.0919461890802,-0.058022749352,-0.0264089193541,-0.0759341748028,0.00155389444702,-0.0323571937273,0.0996505432032,-0.0713775182713,-0.0753263518703
IKK2,-0.0167357623861,-0.0222258296177,0.0208119980599,0.0764387256872,-0.103918891381,0.0782116289442,0.150338786868,0.0757743433307,-0.0575551676099,0.0784152840784,0.242242731941
Amyloid beta20,0.0485411359157,0.0263615727881,0.0539599117008,0.0745487180695,0.0384570312825,-0.0680547299479,0.0598631737889,-0.0840891803979,0.00351198053761,0.0400275745792,-0.0458058662786
Amyloid beta40,0.0408964974903,0.0185696659196,0.0451497692391,0.0759193577635,0.0415785574319,-0.0642619420095,0.0499956802004,-0.0784350997438,0.0107209831983,0.0314638551325,-0.0425997315423
JAK1,0.00596755919075,-0.0266655476161,0.0130735675203,0.0291458406881,0.0634439688984,-0.0456323959002,-0.00119802615244,-0.0457846513214,-0.065915884264,0.0794990691609,0.0476554259955
JAK2,0.0456736258174,0.0527650156875,-0.0130451923203,0.0029265061702,-0.0993947741741,0.0560877311883,0.122613423481,0.0365602526186,0.0646034734251,-0.0243227539882,0.094910696325
JNK1,-0.118641514925,-0.0254511074458,-0.0790004821304,0.0890527766934,0.0711151631,0.0338152115102,-0.099867639288,0.0729486359909,0.0167846004815,-0.0329847133889,0.0288133639845
KSP,0.104399237779,-0.0604548979771,-0.0675435321431,-0.0929762156184,-0.0551097980237,-0.0341259892597,-0.0426919669049,-0.0381509475643,0.0407148500429,-0.0458548234938,-0.090750235812
CDK6,0.0101212159963,-0.0480560923511,-0.0868270110378,0.0244798074364,-0.0681290529089,0.0142961874402,-0.0439511868842,0.106597694255,0.0480589120022,-0.0281010597274,-0.0381516503645
p38alpha,-0.0126202588622,-0.0894597202402,-0.0672112392714,-0.0558777035226,-0.0335558349087,-0.0200107124162,-0.0625059577333,0.0337938498625,0.0407940417709,-0.058250326973,-0.00998684761911
